transaction_id,timestamp,merchant_id,customer_id,amount,payment_method,payment_status,failure_reason,device_type,customer_type,product_category,refund_status,checkout_step_reached
TXN_106069,2025-12-26 06:57:40,mer_paypilot_01,CUST_00695,2829.47,Credit_Card,SUCCESS,None,Tablet,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106070,2025-12-26 07:00:04,mer_paypilot_01,CUST_02856,2427.17,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Home_Kitchen,PARTIAL_REFUND,PAYMENT_COMPLETED
TXN_106071,2025-12-26 07:04:15,mer_paypilot_01,CUST_03494,11221.91,UPI,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106072,2025-12-26 07:14:43,mer_paypilot_01,CUST_02975,737.21,Credit_Card,FAILED,INSUFFICIENT_FUNDS,Mobile_iOS,RETURNING,Grocery,NO_REFUND,PAYMENT_INITIATED
TXN_106073,2025-12-26 07:27:03,mer_paypilot_01,CUST_02360,4437.42,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106074,2025-12-26 07:34:21,mer_paypilot_01,CUST_01350,446.46,Debit_Card,DROPPED,USER_ABORTED,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_INITIATED
TXN_106075,2025-12-26 07:34:50,mer_paypilot_01,CUST_00208,5330.53,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106076,2025-12-26 07:36:12,mer_paypilot_01,CUST_00865,14093.15,UPI,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106077,2025-12-26 07:54:10,mer_paypilot_01,CUST_00832,2226.34,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106078,2025-12-26 08:03:43,mer_paypilot_01,CUST_02521,3095.46,Debit_Card,FAILED,INVALID_OTP,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_106079,2025-12-26 08:16:57,mer_paypilot_01,CUST_03059,878.9,Credit_Card,SUCCESS,None,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106080,2025-12-26 08:36:01,mer_paypilot_01,CUST_00951,4795.28,Credit_Card,SUCCESS,None,Mobile_Android,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106081,2025-12-26 08:37:57,mer_paypilot_01,CUST_02099,1635.04,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106082,2025-12-26 08:42:51,mer_paypilot_01,CUST_01070,941.02,Credit_Card,SUCCESS,None,Desktop,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106083,2025-12-26 08:52:07,mer_paypilot_01,CUST_02986,3925.92,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106084,2025-12-26 08:58:25,mer_paypilot_01,CUST_01296,1202.74,UPI,SUCCESS,None,Desktop,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106085,2025-12-26 09:04:33,mer_paypilot_01,CUST_01689,4195.43,Credit_Card,SUCCESS,None,Mobile_Android,NEW,Fashion,FULL_REFUND,PAYMENT_COMPLETED
TXN_106086,2025-12-26 09:08:14,mer_paypilot_01,CUST_02979,10937.35,UPI,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106087,2025-12-26 09:14:13,mer_paypilot_01,CUST_02762,7037.56,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106088,2025-12-26 09:18:51,mer_paypilot_01,CUST_03279,2351.67,UPI,SUCCESS,None,Desktop,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106089,2025-12-26 09:36:25,mer_paypilot_01,CUST_03643,1789.61,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106090,2025-12-26 09:43:57,mer_paypilot_01,CUST_02519,3147.64,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106091,2025-12-26 09:59:52,mer_paypilot_01,CUST_01676,11374.31,UPI,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106092,2025-12-26 10:14:43,mer_paypilot_01,CUST_02360,2278.14,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,FULL_REFUND,PAYMENT_COMPLETED
TXN_106093,2025-12-26 10:15:23,mer_paypilot_01,CUST_03596,3946.91,Credit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106094,2025-12-26 10:16:51,mer_paypilot_01,CUST_02165,1986.62,UPI,SUCCESS,None,Desktop,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106095,2025-12-26 10:28:55,mer_paypilot_01,CUST_02600,2290.97,UPI,FAILED,INSUFFICIENT_FUNDS,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_INITIATED
TXN_106096,2025-12-26 10:29:12,mer_paypilot_01,CUST_03555,1063.0,UPI,FAILED,BANK_SERVER_TIMEOUT,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_INITIATED
TXN_106097,2025-12-26 10:47:13,mer_paypilot_01,CUST_03411,15357.03,Wallet,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106098,2025-12-26 10:51:27,mer_paypilot_01,CUST_01986,7924.33,Credit_Card,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106099,2025-12-26 10:57:29,mer_paypilot_01,CUST_02535,1907.62,Credit_Card,FAILED,NETWORK_LATENCY,Mobile_iOS,NEW,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_106100,2025-12-26 11:03:19,mer_paypilot_01,CUST_01425,3012.3,Credit_Card,SUCCESS,None,Mobile_Android,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106101,2025-12-26 11:19:11,mer_paypilot_01,CUST_01981,4877.37,Debit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106102,2025-12-26 11:22:55,mer_paypilot_01,CUST_00974,448.79,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106103,2025-12-26 11:42:07,mer_paypilot_01,CUST_02555,1433.56,UPI,FAILED,GATEWAY_DOWNTIME,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_106104,2025-12-26 11:42:26,mer_paypilot_01,CUST_01742,4119.52,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,FULL_REFUND,PAYMENT_COMPLETED
TXN_106105,2025-12-26 12:06:36,mer_paypilot_01,CUST_01482,412.54,UPI,FAILED,BANK_SERVER_TIMEOUT,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_106106,2025-12-26 12:50:23,mer_paypilot_01,CUST_01460,1539.8,UPI,FAILED,INVALID_OTP,Tablet,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_106107,2025-12-26 13:01:25,mer_paypilot_01,CUST_00410,2225.52,Wallet,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106108,2025-12-26 13:25:20,mer_paypilot_01,CUST_02860,3560.02,UPI,SUCCESS,None,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106109,2025-12-26 13:26:58,mer_paypilot_01,CUST_00512,1263.48,Credit_Card,SUCCESS,None,Desktop,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106110,2025-12-26 13:44:12,mer_paypilot_01,CUST_01889,531.25,UPI,DROPPED,USER_ABORTED,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_106111,2025-12-26 13:47:44,mer_paypilot_01,CUST_02372,416.11,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106112,2025-12-26 14:02:41,mer_paypilot_01,CUST_02433,16006.82,UPI,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106113,2025-12-26 14:10:09,mer_paypilot_01,CUST_03293,6135.52,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106114,2025-12-26 14:15:07,mer_paypilot_01,CUST_03068,2737.5,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106115,2025-12-26 14:17:54,mer_paypilot_01,CUST_00830,4207.42,Debit_Card,SUCCESS,None,Tablet,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106116,2025-12-26 14:20:10,mer_paypilot_01,CUST_03680,15823.4,Netbanking,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106117,2025-12-26 14:33:28,mer_paypilot_01,CUST_00408,1193.02,UPI,SUCCESS,None,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106118,2025-12-26 14:43:55,mer_paypilot_01,CUST_03118,3280.53,Debit_Card,SUCCESS,None,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106119,2025-12-26 14:48:31,mer_paypilot_01,CUST_02255,3846.63,Netbanking,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106120,2025-12-26 14:52:25,mer_paypilot_01,CUST_03283,14086.47,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106121,2025-12-26 15:17:36,mer_paypilot_01,CUST_01269,2466.86,Netbanking,FAILED,GATEWAY_DOWNTIME,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_106122,2025-12-26 15:39:51,mer_paypilot_01,CUST_01872,14119.23,Credit_Card,FAILED,BANK_SERVER_TIMEOUT,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_INITIATED
TXN_106123,2025-12-26 15:53:36,mer_paypilot_01,CUST_02956,2782.03,UPI,SUCCESS,None,Mobile_iOS,NEW,Fashion,PARTIAL_REFUND,PAYMENT_COMPLETED
TXN_106124,2025-12-26 15:54:09,mer_paypilot_01,CUST_00424,1032.96,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106125,2025-12-26 16:02:02,mer_paypilot_01,CUST_01216,3173.75,Debit_Card,FAILED,BANK_SERVER_TIMEOUT,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_106126,2025-12-26 16:05:36,mer_paypilot_01,CUST_00591,12825.01,Credit_Card,FAILED,RISK_DECLINE,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_INITIATED
TXN_106127,2025-12-26 16:14:17,mer_paypilot_01,CUST_00110,1101.02,UPI,SUCCESS,None,Mobile_iOS,VIP,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106128,2025-12-26 16:37:10,mer_paypilot_01,CUST_02003,4108.6,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106129,2025-12-26 16:47:05,mer_paypilot_01,CUST_03420,14981.96,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106130,2025-12-26 17:07:01,mer_paypilot_01,CUST_00125,17208.12,Wallet,SUCCESS,None,Desktop,VIP,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106131,2025-12-26 17:09:16,mer_paypilot_01,CUST_01036,1151.28,UPI,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106132,2025-12-26 17:11:48,mer_paypilot_01,CUST_00742,13131.19,Netbanking,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106133,2025-12-26 17:34:53,mer_paypilot_01,CUST_00433,1832.97,UPI,SUCCESS,None,Desktop,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106134,2025-12-26 17:37:06,mer_paypilot_01,CUST_01276,4470.26,UPI,SUCCESS,None,Desktop,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106135,2025-12-26 17:58:39,mer_paypilot_01,CUST_03244,2163.74,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106136,2025-12-26 18:02:42,mer_paypilot_01,CUST_01588,1621.46,UPI,SUCCESS,None,Desktop,RETURNING,Grocery,PARTIAL_REFUND,PAYMENT_COMPLETED
TXN_106137,2025-12-26 18:23:45,mer_paypilot_01,CUST_00372,2671.82,Netbanking,SUCCESS,None,Mobile_Android,RETURNING,Fashion,FULL_REFUND,PAYMENT_COMPLETED
TXN_106138,2025-12-26 18:25:18,mer_paypilot_01,CUST_02626,1957.63,Debit_Card,SUCCESS,None,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106139,2025-12-26 18:34:39,mer_paypilot_01,CUST_00298,3247.62,UPI,SUCCESS,None,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106140,2025-12-26 18:43:33,mer_paypilot_01,CUST_03537,2272.4,Credit_Card,FAILED,BANK_SERVER_TIMEOUT,Desktop,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_106141,2025-12-26 18:45:08,mer_paypilot_01,CUST_02446,1720.07,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106142,2025-12-26 18:58:17,mer_paypilot_01,CUST_02714,7325.17,UPI,SUCCESS,None,Desktop,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106143,2025-12-26 19:06:36,mer_paypilot_01,CUST_00680,2156.2,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106144,2025-12-26 19:10:29,mer_paypilot_01,CUST_00108,919.45,Netbanking,SUCCESS,None,Mobile_Android,VIP,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106145,2025-12-26 19:30:57,mer_paypilot_01,CUST_00404,3341.62,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106146,2025-12-26 19:44:32,mer_paypilot_01,CUST_00660,7242.66,UPI,SUCCESS,None,Desktop,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106147,2025-12-26 19:44:35,mer_paypilot_01,CUST_01574,3120.36,Netbanking,SUCCESS,None,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106148,2025-12-26 19:59:27,mer_paypilot_01,CUST_01784,2032.14,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106149,2025-12-26 20:17:05,mer_paypilot_01,CUST_01486,7368.96,UPI,SUCCESS,None,Desktop,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106150,2025-12-26 20:18:20,mer_paypilot_01,CUST_01419,2549.83,UPI,SUCCESS,None,Mobile_iOS,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106151,2025-12-26 20:31:30,mer_paypilot_01,CUST_03668,17128.89,UPI,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106152,2025-12-26 20:57:15,mer_paypilot_01,CUST_00253,3310.17,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106153,2025-12-26 21:33:43,mer_paypilot_01,CUST_00295,11691.56,Wallet,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106154,2025-12-26 21:39:51,mer_paypilot_01,CUST_00985,1304.9,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106155,2025-12-26 21:42:19,mer_paypilot_01,CUST_01179,802.79,Credit_Card,DROPPED,USER_ABORTED,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_106156,2025-12-26 21:42:32,mer_paypilot_01,CUST_01649,2429.59,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,FULL_REFUND,PAYMENT_COMPLETED
TXN_106157,2025-12-26 22:12:09,mer_paypilot_01,CUST_02542,2325.41,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106158,2025-12-26 22:20:14,mer_paypilot_01,CUST_03284,2099.79,Credit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106159,2025-12-26 22:33:12,mer_paypilot_01,CUST_00789,2496.27,UPI,SUCCESS,None,Mobile_Android,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106160,2025-12-26 22:40:25,mer_paypilot_01,CUST_01544,2623.33,UPI,FAILED,NETWORK_LATENCY,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_106161,2025-12-26 22:44:37,mer_paypilot_01,CUST_01447,12749.74,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106162,2025-12-26 22:56:30,mer_paypilot_01,CUST_02603,3686.53,Netbanking,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106163,2025-12-26 23:13:34,mer_paypilot_01,CUST_01055,6991.12,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106164,2025-12-26 23:36:28,mer_paypilot_01,CUST_02896,1083.51,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106165,2025-12-27 00:03:39,mer_paypilot_01,CUST_00703,984.69,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106166,2025-12-27 00:05:26,mer_paypilot_01,CUST_01635,1504.34,Netbanking,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106167,2025-12-27 00:06:25,mer_paypilot_01,CUST_00129,1613.68,Credit_Card,SUCCESS,None,Mobile_iOS,VIP,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106168,2025-12-27 00:11:55,mer_paypilot_01,CUST_01761,1484.56,UPI,SUCCESS,None,Mobile_iOS,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106169,2025-12-27 00:21:59,mer_paypilot_01,CUST_02715,6148.87,Credit_Card,SUCCESS,None,Mobile_Android,NEW,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106170,2025-12-27 00:49:51,mer_paypilot_01,CUST_02170,14396.79,UPI,SUCCESS,None,Mobile_Android,NEW,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106171,2025-12-27 01:00:14,mer_paypilot_01,CUST_01139,1036.05,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106172,2025-12-27 01:01:31,mer_paypilot_01,CUST_00520,3382.77,UPI,SUCCESS,None,Mobile_Android,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106173,2025-12-27 01:03:06,mer_paypilot_01,CUST_02138,16924.41,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106174,2025-12-27 01:06:01,mer_paypilot_01,CUST_03445,1841.99,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106175,2025-12-27 01:09:06,mer_paypilot_01,CUST_02094,6911.47,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106176,2025-12-27 01:10:34,mer_paypilot_01,CUST_01465,1204.91,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106177,2025-12-27 01:15:50,mer_paypilot_01,CUST_02735,11901.1,Credit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106178,2025-12-27 01:30:41,mer_paypilot_01,CUST_00748,363.33,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106179,2025-12-27 01:34:54,mer_paypilot_01,CUST_01610,3627.87,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106180,2025-12-27 01:45:36,mer_paypilot_01,CUST_00172,1742.31,Debit_Card,SUCCESS,None,Mobile_Android,VIP,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106181,2025-12-27 01:51:55,mer_paypilot_01,CUST_01847,3334.62,UPI,SUCCESS,None,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106182,2025-12-27 02:08:47,mer_paypilot_01,CUST_01671,2784.25,Credit_Card,SUCCESS,None,Tablet,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106183,2025-12-27 02:25:05,mer_paypilot_01,CUST_00206,1757.36,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106184,2025-12-27 02:27:28,mer_paypilot_01,CUST_01880,9841.18,Netbanking,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106185,2025-12-27 02:28:42,mer_paypilot_01,CUST_03643,3003.34,UPI,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106186,2025-12-27 02:35:28,mer_paypilot_01,CUST_01709,1118.46,Credit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106187,2025-12-27 02:36:15,mer_paypilot_01,CUST_00216,1573.33,Credit_Card,SUCCESS,None,Tablet,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106188,2025-12-27 02:43:47,mer_paypilot_01,CUST_03608,2864.6,Debit_Card,FAILED,BANK_SERVER_TIMEOUT,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_106189,2025-12-27 02:50:54,mer_paypilot_01,CUST_00255,1292.17,Credit_Card,DROPPED,USER_ABORTED,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_106190,2025-12-27 03:09:16,mer_paypilot_01,CUST_00915,6569.08,UPI,SUCCESS,None,Mobile_Android,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_106191,2025-12-27 03:18:48,mer_paypilot_01,CUST_00439,1511.75,Debit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106192,2025-12-27 03:33:01,mer_paypilot_01,CUST_01840,12012.66,Credit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106193,2025-12-27 03:34:48,mer_paypilot_01,CUST_01985,1592.43,Netbanking,DROPPED,USER_ABORTED,Tablet,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_106194,2025-12-27 03:48:11,mer_paypilot_01,CUST_03655,3518.92,UPI,DROPPED,USER_ABORTED,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_106195,2025-12-27 03:57:28,mer_paypilot_01,CUST_03062,1754.19,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_106196,2025-12-27 04:12:48,mer_paypilot_01,CUST_02118,17337.02,UPI,SUCCESS,None,Tablet,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106197,2025-12-27 04:23:27,mer_paypilot_01,CUST_01082,1300.74,UPI,SUCCESS,None,Desktop,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106198,2025-12-27 04:28:12,mer_paypilot_01,CUST_00157,12933.71,UPI,SUCCESS,None,Mobile_Android,VIP,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106199,2025-12-27 04:34:59,mer_paypilot_01,CUST_01898,454.88,Credit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106200,2025-12-27 04:42:42,mer_paypilot_01,CUST_02587,17124.7,UPI,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106201,2025-12-27 04:57:42,mer_paypilot_01,CUST_01479,3501.16,Debit_Card,FAILED,BANK_SERVER_TIMEOUT,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_106202,2025-12-27 05:01:40,mer_paypilot_01,CUST_02269,8460.45,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_106203,2025-12-27 05:13:24,mer_paypilot_01,CUST_00526,1096.92,UPI,SUCCESS,None,Tablet,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106204,2025-12-27 05:18:24,mer_paypilot_01,CUST_02098,341.17,UPI,SUCCESS,None,Desktop,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106205,2025-12-27 05:22:58,mer_paypilot_01,CUST_01385,1491.76,UPI,SUCCESS,None,Mobile_Android,NEW,Fashion,FULL_REFUND,PAYMENT_COMPLETED
TXN_106206,2025-12-27 05:30:22,mer_paypilot_01,CUST_03270,1163.94,UPI,SUCCESS,None,Mobile_Android,NEW,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_106207,2025-12-27 05:38:19,mer_paypilot_01,CUST_00199,747.67,Wallet,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_106208,2025-12-27 05:41:00,mer_paypilot_01,CUST_01341,3616.24,UPI,SUCCESS,None,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
